id,x,y,europe
37385,76,20,False
37386,76,21,False
37387,76,22,False
37388,76,23,False
37389,76,24,False
37390,76,25,False
37391,76,26,False
37392,76,27,False
37393,76,28,False
37394,76,29,False
37395,76,30,False
37396,76,31,False
37397,76,32,False
37398,76,33,False
37399,76,34,False
37400,76,35,False
37401,76,36,False
37402,76,37,False
37403,76,38,False
37404,76,39,False
37405,76,40,False
37406,76,41,False
37407,76,42,False
37408,76,43,False
37409,76,44,False
37410,76,45,False
37411,76,46,False
37412,76,47,False
37413,76,48,False
37414,76,49,False
37415,76,50,False
37416,76,51,False
37417,76,52,False
37418,76,53,False
37419,76,54,False
37420,76,55,False
37421,76,56,False
37422,76,57,False
37423,76,58,False
37424,76,59,False
37425,76,60,False
37426,76,61,False
37427,76,62,False
37428,76,63,False
37429,76,64,False
37430,76,65,False
37431,76,66,False
37432,76,67,False
37433,76,68,False
37434,76,69,False
37435,76,70,False
37436,76,71,False
37437,76,72,False
37438,76,73,False
37439,76,74,False
37440,76,75,False
37441,76,76,False
37442,76,77,False
37443,76,78,False
37444,76,79,False
37445,76,80,False
37446,76,81,False
37447,76,82,False
37448,76,83,False
37449,76,84,False
37450,76,85,False
37451,76,86,False
37452,76,87,False
37453,76,88,False
37454,76,89,False
37455,76,90,False
37456,76,91,False
37457,76,92,False
37458,76,93,False
37459,76,94,False
37460,76,95,False
37461,76,96,False
37462,76,97,False
37463,76,98,False
37464,76,99,False
37465,76,100,False
37466,76,101,False
37467,76,102,False
37468,76,103,False
37469,76,104,False
37470,76,105,False
37471,76,106,False
37472,76,107,False
37473,76,108,False
37474,76,109,False
37475,76,110,False
37476,76,111,False
37477,76,112,False
37478,76,113,False
37479,76,114,False
37480,76,115,False
37481,76,116,False
37482,76,117,False
37483,76,118,False
37484,76,119,False
37485,76,120,False
37486,76,121,False
37487,76,122,False
37488,76,123,False
37489,76,124,False
37490,76,125,False
37491,76,126,False
37492,76,127,False
37493,76,128,False
37494,76,129,False
37495,76,130,False
37496,76,131,False
37497,76,132,False
37498,76,133,False
37499,76,134,False
37500,76,135,False
37501,76,136,False
37502,76,137,False
37503,76,138,False
37504,76,139,False
37505,76,140,False
37506,76,141,False
37507,76,142,False
37508,76,143,False
37509,76,144,False
37510,76,145,False
37511,76,146,False
37512,76,147,False
37513,76,148,False
37514,76,149,False
37515,76,150,False
37516,76,151,False
37517,76,152,False
37518,76,153,False
37519,76,154,False
37520,76,155,False
37521,76,156,False
37522,76,157,False
37523,76,158,False
37524,76,159,False
37525,76,160,False
37526,76,161,False
37527,76,162,False
37528,76,163,False
37529,76,164,False
37530,76,165,False
37531,76,166,False
37532,76,167,False
37533,76,168,False
37534,76,169,False
37535,77,0,False
37536,77,1,False
37537,77,2,False
37538,77,3,False
37539,77,4,False
37540,77,5,False
37541,77,6,False
37542,77,7,False
37543,77,8,False
37544,77,9,False
37545,77,10,False
37546,77,11,False
37547,77,12,False
37548,77,13,False
37549,77,14,False
37550,77,15,False
37551,77,16,False
37552,77,17,False
37553,77,18,False
37554,77,19,False
37555,77,20,False
37556,77,21,False
37557,77,22,False
37558,77,23,False
37559,77,24,False
37560,77,25,False
37561,77,26,False
37562,77,27,False
37563,77,28,False
37564,77,29,False
37565,77,30,False
37566,77,31,False
37567,77,32,False
37568,77,33,False
37569,77,34,False
37570,77,35,False
37571,77,36,False
37572,77,37,False
37573,77,38,False
37574,77,39,False
37575,77,40,False
37576,77,41,False
37577,77,42,False
37578,77,43,False
37579,77,44,False
37580,77,45,False
37581,77,46,False
37582,77,47,False
37583,77,48,False
37584,77,49,False
37585,77,50,False
37586,77,51,False
37587,77,52,False
37588,77,53,False
37589,77,54,False
37590,77,55,False
37591,77,56,False
37592,77,57,False
37593,77,58,False
37594,77,59,False
37595,77,60,False
37596,77,61,False
37597,77,62,False
37598,77,63,False
37599,77,64,False
37600,77,65,False
37601,77,66,False
37602,77,67,False
37603,77,68,False
37604,77,69,False
37605,77,70,False
37606,77,71,False
37607,77,72,False
37608,77,73,False
37609,77,74,False
37610,77,75,False
37611,77,76,False
37612,77,77,False
37613,77,78,False
37614,77,79,False
37615,77,80,False
37616,77,81,False
37617,77,82,False
37618,77,83,False
37619,77,84,False
37620,77,85,False
37621,77,86,False
37622,77,87,False
37623,77,88,False
37624,77,89,False
37625,77,90,False
37626,77,91,False
37627,77,92,False
37628,77,93,False
37629,77,94,False
37630,77,95,False
37631,77,96,False
37632,77,97,False
37633,77,98,False
37634,77,99,False
37635,77,100,False
37636,77,101,False
37637,77,102,False
37638,77,103,False
37639,77,104,False
37640,77,105,False
37641,77,106,False
37642,77,107,False
37643,77,108,False
37644,77,109,False
37645,77,110,False
37646,77,111,False
37647,77,112,False
37648,77,113,False
37649,77,114,False
37650,77,115,False
37651,77,116,False
37652,77,117,False
37653,77,118,False
37654,77,119,False
37655,77,120,False
37656,77,121,False
37657,77,122,False
37658,77,123,False
37659,77,124,False
37660,77,125,False
37661,77,126,False
37662,77,127,False
37663,77,128,False
37664,77,129,False
37665,77,130,False
37666,77,131,False
37667,77,132,False
37668,77,133,False
37669,77,134,False
37670,77,135,False
37671,77,136,False
37672,77,137,False
37673,77,138,False
37674,77,139,False
37675,77,140,False
37676,77,141,False
37677,77,142,False
37678,77,143,False
37679,77,144,False
37680,77,145,False
37681,77,146,False
37682,77,147,False
37683,77,148,False
37684,77,149,False
37685,77,150,False
37686,77,151,False
37687,77,152,False
37688,77,153,False
37689,77,154,False
37690,77,155,False
37691,77,156,False
37692,77,157,False
37693,77,158,False
37694,77,159,False
37695,77,160,False
37696,77,161,False
37697,77,162,False
37698,77,163,False
37699,77,164,False
37700,77,165,False
37701,77,166,False
37702,77,167,False
37703,77,168,False
37704,77,169,False
37705,78,0,False
37706,78,1,False
37707,78,2,False
37708,78,3,False
37709,78,4,False
37710,78,5,False
37711,78,6,False
37712,78,7,False
37713,78,8,False
37714,78,9,False
37715,78,10,False
37716,78,11,False
37717,78,12,False
37718,78,13,False
37719,78,14,False
37720,78,15,False
37721,78,16,False
37722,78,17,False
37723,78,18,False
37724,78,19,False
37725,78,20,False
37726,78,21,False
37727,78,22,False
37728,78,23,False
37729,78,24,False
37730,78,25,False
37731,78,26,False
37732,78,27,False
37733,78,28,False
37734,78,29,False
37735,78,30,False
37736,78,31,False
37737,78,32,False
37738,78,33,False
37739,78,34,False
37740,78,35,False
37741,78,36,False
37742,78,37,False
37743,78,38,False
37744,78,39,False
37745,78,40,False
37746,78,41,False
37747,78,42,False
37748,78,43,False
37749,78,44,False
37750,78,45,False
37751,78,46,False
37752,78,47,False
37753,78,48,False
37754,78,49,False
37755,78,50,False
37756,78,51,False
37757,78,52,False
37758,78,53,False
37759,78,54,False
37760,78,55,False
37761,78,56,False
37762,78,57,False
37763,78,58,False
37764,78,59,False
37765,78,60,False
37766,78,61,False
37767,78,62,False
37768,78,63,False
37769,78,64,False
37770,78,65,False
37771,78,66,False
37772,78,67,False
37773,78,68,False
37774,78,69,False
37775,78,70,False
37776,78,71,False
37777,78,72,False
37778,78,73,False
37779,78,74,False
37780,78,75,False
37781,78,76,False
37782,78,77,False
37783,78,78,False
37784,78,79,False
37785,78,80,False
37786,78,81,False
37787,78,82,False
37788,78,83,False
37789,78,84,False
37790,78,85,False
37791,78,86,False
37792,78,87,False
37793,78,88,False
37794,78,89,False
37795,78,90,False
37796,78,91,False
37797,78,92,False
37798,78,93,False
37799,78,94,False
37800,78,95,False
37801,78,96,False
37802,78,97,False
37803,78,98,False
37804,78,99,False
37805,78,100,False
37806,78,101,False
37807,78,102,False
37808,78,103,False
37809,78,104,False
37810,78,105,False
37811,78,106,False
37812,78,107,False
37813,78,108,False
37814,78,109,False
37815,78,110,False
37816,78,111,False
37817,78,112,False
37818,78,113,False
37819,78,114,False
37820,78,115,False
37821,78,116,False
37822,78,117,False
37823,78,118,False
37824,78,119,False
37825,78,120,False
37826,78,121,False
37827,78,122,False
37828,78,123,False
37829,78,124,False
37830,78,125,False
37831,78,126,False
37832,78,127,False
37833,78,128,False
37834,78,129,False
37835,78,130,False
37836,78,131,False
37837,78,132,False
37838,78,133,False
37839,78,134,False
37840,78,135,False
37841,78,136,False
37842,78,137,False
37843,78,138,False
37844,78,139,False
37845,78,140,False
37846,78,141,False
37847,78,142,False
37848,78,143,False
37849,78,144,False
37850,78,145,False
37851,78,146,False
37852,78,147,False
37853,78,148,False
37854,78,149,False
37855,78,150,False
37856,78,151,False
37857,78,152,False
37858,78,153,False
37859,78,154,False
37860,78,155,False
37861,78,156,False
37862,78,157,False
37863,78,158,False
37864,78,159,False
37865,78,160,False
37866,78,161,False
37867,78,162,False
37868,78,163,False
37869,78,164,False
37870,78,165,False
37871,78,166,False
37872,78,167,False
37873,78,168,False
37874,78,169,False
37875,79,0,False
37876,79,1,False
37877,79,2,False
37878,79,3,False
37879,79,4,False
37880,79,5,False
37881,79,6,False
37882,79,7,False
37883,79,8,False
37884,79,9,False
37885,79,10,False
37886,79,11,False
37887,79,12,False
37888,79,13,False
37889,79,14,False
37890,79,15,False
37891,79,16,False
37892,79,17,False
37893,79,18,False
37894,79,19,False
37895,79,20,False
37896,79,21,False
37897,79,22,False
37898,79,23,False
37899,79,24,False
37900,79,25,False
37901,79,26,False
37902,79,27,False
37903,79,28,False
37904,79,29,False
37905,79,30,False
37906,79,31,False
37907,79,32,False
37908,79,33,False
37909,79,34,False
37910,79,35,False
37911,79,36,False
37912,79,37,False
37913,79,38,False
37914,79,39,False
37915,79,40,False
37916,79,41,False
37917,79,42,False
37918,79,43,False
37919,79,44,False
37920,79,45,False
37921,79,46,False
37922,79,47,False
37923,79,48,False
37924,79,49,False
37925,79,50,False
37926,79,51,False
37927,79,52,False
37928,79,53,False
37929,79,54,False
37930,79,55,False
37931,79,56,False
37932,79,57,False
37933,79,58,False
37934,79,59,False
37935,79,60,False
37936,79,61,False
37937,79,62,False
37938,79,63,False
37939,79,64,False
37940,79,65,False
37941,79,66,False
37942,79,67,False
37943,79,68,False
37944,79,69,False
37945,79,70,False
37946,79,71,False
37947,79,72,False
37948,79,73,False
37949,79,74,False
37950,79,75,False
37951,79,76,False
37952,79,77,False
37953,79,78,False
37954,79,79,False
37955,79,80,False
37956,79,81,False
37957,79,82,False
37958,79,83,False
37959,79,84,False
37960,79,85,False
37961,79,86,False
37962,79,87,False
37963,79,88,False
37964,79,89,False
37965,79,90,False
37966,79,91,False
37967,79,92,False
37968,79,93,False
37969,79,94,False
37970,79,95,False
37971,79,96,False
37972,79,97,False
37973,79,98,False
37974,79,99,False
37975,79,100,False
37976,79,101,False
37977,79,102,False
37978,79,103,False
37979,79,104,False
37980,79,105,False
37981,79,106,False
37982,79,107,False
37983,79,108,False
37984,79,109,False
37985,79,110,False
37986,79,111,False
37987,79,112,False
37988,79,113,False
37989,79,114,False
37990,79,115,False
37991,79,116,False
37992,79,117,False
37993,79,118,False
37994,79,119,False
37995,79,120,False
37996,79,121,False
37997,79,122,False
37998,79,123,False
37999,79,124,False
38000,79,125,False
38001,79,126,False
38002,79,127,False
38003,79,128,False
38004,79,129,False
38005,79,130,False
38006,79,131,False
38007,79,132,False
38008,79,133,False
38009,79,134,False
38010,79,135,False
38011,79,136,False
38012,79,137,False
38013,79,138,False
38014,79,139,False
38015,79,140,False
38016,79,141,False
38017,79,142,False
38018,79,143,False
38019,79,144,False
38020,79,145,False
38021,79,146,False
38022,79,147,False
38023,79,148,False
38024,79,149,False
38025,79,150,False
38026,79,151,False
38027,79,152,False
38028,79,153,False
38029,79,154,False
38030,79,155,False
38031,79,156,False
38032,79,157,False
38033,79,158,False
38034,79,159,False
38035,79,160,False
38036,79,161,False
38037,79,162,False
38038,79,163,False
38039,79,164,False
38040,79,165,False
38041,79,166,False
38042,79,167,False
38043,79,168,False
38044,79,169,False
38045,80,0,False
38046,80,1,False
38047,80,2,False
38048,80,3,False
38049,80,4,False
38050,80,5,False
38051,80,6,False
38052,80,7,False
38053,80,8,False
38054,80,9,False
38055,80,10,False
38056,80,11,False
38057,80,12,False
38058,80,13,False
38059,80,14,False
38060,80,15,False
38061,80,16,False
38062,80,17,False
38063,80,18,False
38064,80,19,False
38065,80,20,False
38066,80,21,False
38067,80,22,False
38068,80,23,False
38069,80,24,False
38070,80,25,False
38071,80,26,False
38072,80,27,False
38073,80,28,False
38074,80,29,False
38075,80,30,False
38076,80,31,False
38077,80,32,False
38078,80,33,False
38079,80,34,False
38080,80,35,False
38081,80,36,False
38082,80,37,False
38083,80,38,False
38084,80,39,False
38085,80,40,False
38086,80,41,False
38087,80,42,False
38088,80,43,False
38089,80,44,False
38090,80,45,False
38091,80,46,False
38092,80,47,False
38093,80,48,False
38094,80,49,False
38095,80,50,False
38096,80,51,False
38097,80,52,False
38098,80,53,False
38099,80,54,False
38100,80,55,False
38101,80,56,False
38102,80,57,False
38103,80,58,False
38104,80,59,False
38105,80,60,False
38106,80,61,False
38107,80,62,False
38108,80,63,False
38109,80,64,False
38110,80,65,False
38111,80,66,False
38112,80,67,False
38113,80,68,False
38114,80,69,False
38115,80,70,False
38116,80,71,False
38117,80,72,False
38118,80,73,False
38119,80,74,False
38120,80,75,False
38121,80,76,False
38122,80,77,False
38123,80,78,False
38124,80,79,False
38125,80,80,False
38126,80,81,False
38127,80,82,False
38128,80,83,False
38129,80,84,False
38130,80,85,False
38131,80,86,False
38132,80,87,False
38133,80,88,False
38134,80,89,False
38135,80,90,False
38136,80,91,False
38137,80,92,False
38138,80,93,False
38139,80,94,False
38140,80,95,False
38141,80,96,False
38142,80,97,False
38143,80,98,False
38144,80,99,False
38145,80,100,False
38146,80,101,False
38147,80,102,False
38148,80,103,False
38149,80,104,False
38150,80,105,False
38151,80,106,False
38152,80,107,False
38153,80,108,False
38154,80,109,False
38155,80,110,False
38156,80,111,False
38157,80,112,False
38158,80,113,False
38159,80,114,False
38160,80,115,False
38161,80,116,False
38162,80,117,False
38163,80,118,False
38164,80,119,False
38165,80,120,False
38166,80,121,False
38167,80,122,False
38168,80,123,False
38169,80,124,False
38170,80,125,False
38171,80,126,False
38172,80,127,False
38173,80,128,False
38174,80,129,False
38175,80,130,False
38176,80,131,False
38177,80,132,False
38178,80,133,False
38179,80,134,False
38180,80,135,False
38181,80,136,False
38182,80,137,False
38183,80,138,False
38184,80,139,False
38185,80,140,False
38186,80,141,False
38187,80,142,False
38188,80,143,False
38189,80,144,False
38190,80,145,False
38191,80,146,False
38192,80,147,False
38193,80,148,False
38194,80,149,False
38195,80,150,False
38196,80,151,False
38197,80,152,False
38198,80,153,False
38199,80,154,False
38200,80,155,False
38201,80,156,False
38202,80,157,False
38203,80,158,False
38204,80,159,False
38205,80,160,False
38206,80,161,False
38207,80,162,False
38208,80,163,False
38209,80,164,False
38210,80,165,False
38211,80,166,False
38212,80,167,False
38213,80,168,False
38214,80,169,False
38215,81,0,False
38216,81,1,False
38217,81,2,False
38218,81,3,False
38219,81,4,False
38220,81,5,False
38221,81,6,False
38222,81,7,False
38223,81,8,False
38224,81,9,False
38225,81,10,False
38226,81,11,False
38227,81,12,False
38228,81,13,False
38229,81,14,False
38230,81,15,False
38231,81,16,False
38232,81,17,False
38233,81,18,False
38234,81,19,False
38235,81,20,False
38236,81,21,False
38237,81,22,False
38238,81,23,False
38239,81,24,False
38240,81,25,False
38241,81,26,False
38242,81,27,False
38243,81,28,False
38244,81,29,False
38245,81,30,False
38246,81,31,False
38247,81,32,False
38248,81,33,False
38249,81,34,False
38250,81,35,False
38251,81,36,False
38252,81,37,False
38253,81,38,False
38254,81,39,False
38255,81,40,False
38256,81,41,False
38257,81,42,False
38258,81,43,False
38259,81,44,False
38260,81,45,False
38261,81,46,False
38262,81,47,False
38263,81,48,False
38264,81,49,False
38265,81,50,False
38266,81,51,False
38267,81,52,False
38268,81,53,False
38269,81,54,False
38270,81,55,False
38271,81,56,False
38272,81,57,False
38273,81,58,False
38274,81,59,False
38275,81,60,False
38276,81,61,False
38277,81,62,False
38278,81,63,False
38279,81,64,False
38280,81,65,False
38281,81,66,False
38282,81,67,False
38283,81,68,False
38284,81,69,False
38285,81,70,False
38286,81,71,False
38287,81,72,False
38288,81,73,False
38289,81,74,False
38290,81,75,False
38291,81,76,False
38292,81,77,False
38293,81,78,False
38294,81,79,False
38295,81,80,False
38296,81,81,False
38297,81,82,False
38298,81,83,False
38299,81,84,False
38300,81,85,False
38301,81,86,False
38302,81,87,False
38303,81,88,False
38304,81,89,False
38305,81,90,False
38306,81,91,False
38307,81,92,False
38308,81,93,False
38309,81,94,False
38310,81,95,False
38311,81,96,False
38312,81,97,False
38313,81,98,False
38314,81,99,False
38315,81,100,False
38316,81,101,False
38317,81,102,False
38318,81,103,False
38319,81,104,False
38320,81,105,False
38321,81,106,False
38322,81,107,False
38323,81,108,False
38324,81,109,False
38325,81,110,False
38326,81,111,False
38327,81,112,False
38328,81,113,False
38329,81,114,False
38330,81,115,False
38331,81,116,False
38332,81,117,False
38333,81,118,False
38334,81,119,False
38335,81,120,False
38336,81,121,False
38337,81,122,False
38338,81,123,False
38339,81,124,False
38340,81,125,False
38341,81,126,False
38342,81,127,False
38343,81,128,False
38344,81,129,False
38345,81,130,False
38346,81,131,False
38347,81,132,False
38348,81,133,False
38349,81,134,False
38350,81,135,False
38351,81,136,False
38352,81,137,False
38353,81,138,False
38354,81,139,False
38355,81,140,False
38356,81,141,False
38357,81,142,False
38358,81,143,False
38359,81,144,False
38360,81,145,False
38361,81,146,False
38362,81,147,False
38363,81,148,False
38364,81,149,False
38365,81,150,False
38366,81,151,False
38367,81,152,False
38368,81,153,False
38369,81,154,False
38370,81,155,False
38371,81,156,False
38372,81,157,False
38373,81,158,False
38374,81,159,False
38375,81,160,False
38376,81,161,False
38377,81,162,False
38378,81,163,False
38379,81,164,False
38380,81,165,False
38381,81,166,False
38382,81,167,False
38383,81,168,False
38384,81,169,False
38385,82,0,False
38386,82,1,False
38387,82,2,False
38388,82,3,False
38389,82,4,False
38390,82,5,False
38391,82,6,False
38392,82,7,False
38393,82,8,False
38394,82,9,False
38395,82,10,False
38396,82,11,False
38397,82,12,False
38398,82,13,False
38399,82,14,False
38400,82,15,False
38401,82,16,False
38402,82,17,False
38403,82,18,False
38404,82,19,False
38405,82,20,False
38406,82,21,False
38407,82,22,False
38408,82,23,False
38409,82,24,False
38410,82,25,False
38411,82,26,False
38412,82,27,False
38413,82,28,False
38414,82,29,False
38415,82,30,False
38416,82,31,False
38417,82,32,False
38418,82,33,False
38419,82,34,False
38420,82,35,False
38421,82,36,False
38422,82,37,False
38423,82,38,False
38424,82,39,False
38425,82,40,False
38426,82,41,False
38427,82,42,False
38428,82,43,False
38429,82,44,False
38430,82,45,False
38431,82,46,False
38432,82,47,False
38433,82,48,False
38434,82,49,False
38435,82,50,False
38436,82,51,False
38437,82,52,False
38438,82,53,False
38439,82,54,False
38440,82,55,False
38441,82,56,False
38442,82,57,False
38443,82,58,False
38444,82,59,False
38445,82,60,False
38446,82,61,False
38447,82,62,False
38448,82,63,False
38449,82,64,False
38450,82,65,False
38451,82,66,False
38452,82,67,False
38453,82,68,False
38454,82,69,False
38455,82,70,False
38456,82,71,False
38457,82,72,False
38458,82,73,False
38459,82,74,False
38460,82,75,False
38461,82,76,False
38462,82,77,False
38463,82,78,False
38464,82,79,False
38465,82,80,False
38466,82,81,False
38467,82,82,False
38468,82,83,False
38469,82,84,False
38470,82,85,False
38471,82,86,False
38472,82,87,False
38473,82,88,False
38474,82,89,False
38475,82,90,False
38476,82,91,False
38477,82,92,False
38478,82,93,False
38479,82,94,False
38480,82,95,False
38481,82,96,False
38482,82,97,False
38483,82,98,False
38484,82,99,False
38485,82,100,False
38486,82,101,False
38487,82,102,False
38488,82,103,False
38489,82,104,False
38490,82,105,False
38491,82,106,False
38492,82,107,False
38493,82,108,False
38494,82,109,False
38495,82,110,False
38496,82,111,False
38497,82,112,False
38498,82,113,False
38499,82,114,False
38500,82,115,False
38501,82,116,False
38502,82,117,False
38503,82,118,False
38504,82,119,False
38505,82,120,False
38506,82,121,False
38507,82,122,False
38508,82,123,False
38509,82,124,False
38510,82,125,False
38511,82,126,False
38512,82,127,False
38513,82,128,False
38514,82,129,False
38515,82,130,False
38516,82,131,False
38517,82,132,False
38518,82,133,False
38519,82,134,False
38520,82,135,False
38521,82,136,False
38522,82,137,False
38523,82,138,False
38524,82,139,False
38525,82,140,False
38526,82,141,False
38527,82,142,False
38528,82,143,False
38529,82,144,False
38530,82,145,False
38531,82,146,False
38532,82,147,False
38533,82,148,False
38534,82,149,False
38535,82,150,False
38536,82,151,False
38537,82,152,False
38538,82,153,False
38539,82,154,False
38540,82,155,False
38541,82,156,False
38542,82,157,False
38543,82,158,False
38544,82,159,False
38545,82,160,False
38546,82,161,False
38547,82,162,False
38548,82,163,False
38549,82,164,False
38550,82,165,False
38551,82,166,False
38552,82,167,False
38553,82,168,False
38554,82,169,False
38555,83,0,False
38556,83,1,False
38557,83,2,False
38558,83,3,False
38559,83,4,False
38560,83,5,False
38561,83,6,False
38562,83,7,False
38563,83,8,False
38564,83,9,False
38565,83,10,False
38566,83,11,False
38567,83,12,False
38568,83,13,False
38569,83,14,False
38570,83,15,False
38571,83,16,False
38572,83,17,False
38573,83,18,False
38574,83,19,False
38575,83,20,False
38576,83,21,False
38577,83,22,False
38578,83,23,False
38579,83,24,False
38580,83,25,False
38581,83,26,False
38582,83,27,False
38583,83,28,False
38584,83,29,False
38585,83,30,False
38586,83,31,False
38587,83,32,False
38588,83,33,False
38589,83,34,False
38590,83,35,False
38591,83,36,False
38592,83,37,False
38593,83,38,False
38594,83,39,False
38595,83,40,False
38596,83,41,False
38597,83,42,False
38598,83,43,False
38599,83,44,False
38600,83,45,False
38601,83,46,False
38602,83,47,False
38603,83,48,False
38604,83,49,False
38605,83,50,False
38606,83,51,False
38607,83,52,False
38608,83,53,False
38609,83,54,False
38610,83,55,False
38611,83,56,False
38612,83,57,False
38613,83,58,False
38614,83,59,False
38615,83,60,False
38616,83,61,False
38617,83,62,False
38618,83,63,False
38619,83,64,False
38620,83,65,False
38621,83,66,False
38622,83,67,False
38623,83,68,False
38624,83,69,False
38625,83,70,False
38626,83,71,False
38627,83,72,False
38628,83,73,False
38629,83,74,False
38630,83,75,False
38631,83,76,False
38632,83,77,False
38633,83,78,False
38634,83,79,False
38635,83,80,False
38636,83,81,False
38637,83,82,False
38638,83,83,False
38639,83,84,False
38640,83,85,False
38641,83,86,False
38642,83,87,False
38643,83,88,False
38644,83,89,False
38645,83,90,False
38646,83,91,False
38647,83,92,False
38648,83,93,False
38649,83,94,False
38650,83,95,False
38651,83,96,False
38652,83,97,False
38653,83,98,False
38654,83,99,False
38655,83,100,False
38656,83,101,False
38657,83,102,False
38658,83,103,False
38659,83,104,False
38660,83,105,False
38661,83,106,False
38662,83,107,False
38663,83,108,False
38664,83,109,False
38665,83,110,False
38666,83,111,False
38667,83,112,False
38668,83,113,False
38669,83,114,False
38670,83,115,False
38671,83,116,False
38672,83,117,False
38673,83,118,False
38674,83,119,False
38675,83,120,False
38676,83,121,False
38677,83,122,False
38678,83,123,False
38679,83,124,False
38680,83,125,False
38681,83,126,False
38682,83,127,False
38683,83,128,False
38684,83,129,False
38685,83,130,False
38686,83,131,False
38687,83,132,False
38688,83,133,False
38689,83,134,False
38690,83,135,False
38691,83,136,False
38692,83,137,False
38693,83,138,False
38694,83,139,False
38695,83,140,False
38696,83,141,False
38697,83,142,False
38698,83,143,False
38699,83,144,False
38700,83,145,False
38701,83,146,False
38702,83,147,False
38703,83,148,False
38704,83,149,False
38705,83,150,False
38706,83,151,False
38707,83,152,False
38708,83,153,False
38709,83,154,False
38710,83,155,False
38711,83,156,False
38712,83,157,False
38713,83,158,False
38714,83,159,False
38715,83,160,False
38716,83,161,False
38717,83,162,False
38718,83,163,False
38719,83,164,False
38720,83,165,False
38721,83,166,False
38722,83,167,False
38723,83,168,False
38724,83,169,False
38725,84,0,False
38726,84,1,False
38727,84,2,False
38728,84,3,False
38729,84,4,False
38730,84,5,False
38731,84,6,False
38732,84,7,False
38733,84,8,False
38734,84,9,False
38735,84,10,False
38736,84,11,False
38737,84,12,False
38738,84,13,False
38739,84,14,False
38740,84,15,False
38741,84,16,False
38742,84,17,False
38743,84,18,False
38744,84,19,False
38745,84,20,False
38746,84,21,False
38747,84,22,False
38748,84,23,False
38749,84,24,False
38750,84,25,False
38751,84,26,False
38752,84,27,False
38753,84,28,False
38754,84,29,False
38755,84,30,False
38756,84,31,False
38757,84,32,False
38758,84,33,False
38759,84,34,False
38760,84,35,False
38761,84,36,False
38762,84,37,False
38763,84,38,False
38764,84,39,False
38765,84,40,False
38766,84,41,False
38767,84,42,False
38768,84,43,False
38769,84,44,False
38770,84,45,False
38771,84,46,False
38772,84,47,False
38773,84,48,False
38774,84,49,False
38775,84,50,False
38776,84,51,False
38777,84,52,False
38778,84,53,False
38779,84,54,False
38780,84,55,False
38781,84,56,False
38782,84,57,False
38783,84,58,False
38784,84,59,False
38785,84,60,False
38786,84,61,False
38787,84,62,False
38788,84,63,False
38789,84,64,False
38790,84,65,False
38791,84,66,False
38792,84,67,False
38793,84,68,False
38794,84,69,False
38795,84,70,False
38796,84,71,False
38797,84,72,False
38798,84,73,False
38799,84,74,False
38800,84,75,False
38801,84,76,False
38802,84,77,False
38803,84,78,False
38804,84,79,False
38805,84,80,False
38806,84,81,False
38807,84,82,False
38808,84,83,False
38809,84,84,False
38810,84,85,False
38811,84,86,False
38812,84,87,False
38813,84,88,False
38814,84,89,False
38815,84,90,False
38816,84,91,False
38817,84,92,False
38818,84,93,False
38819,84,94,False
38820,84,95,False
38821,84,96,False
38822,84,97,False
38823,84,98,False
38824,84,99,False
38825,84,100,False
38826,84,101,False
38827,84,102,False
38828,84,103,False
38829,84,104,False
38830,84,105,False
38831,84,106,False
38832,84,107,False
38833,84,108,False
38834,84,109,False
38835,84,110,False
38836,84,111,False
38837,84,112,False
38838,84,113,False
38839,84,114,False
38840,84,115,False
38841,84,116,False
38842,84,117,False
38843,84,118,False
38844,84,119,False
38845,84,120,False
38846,84,121,False
38847,84,122,False
38848,84,123,False
38849,84,124,False
38850,84,125,False
38851,84,126,False
38852,84,127,False
38853,84,128,False
38854,84,129,False
38855,84,130,False
38856,84,131,False
38857,84,132,False
38858,84,133,False
38859,84,134,False
38860,84,135,False
38861,84,136,False
38862,84,137,False
38863,84,138,False
38864,84,139,False
38865,84,140,False
38866,84,141,False
38867,84,142,False
38868,84,143,False
38869,84,144,False
38870,84,145,False
38871,84,146,False
38872,84,147,False
38873,84,148,False
38874,84,149,False
38875,84,150,False
38876,84,151,False
38877,84,152,False
38878,84,153,False
38879,84,154,False
38880,84,155,False
38881,84,156,False
38882,84,157,False
38883,84,158,False
38884,84,159,False
38885,84,160,False
38886,84,161,False
38887,84,162,False
38888,84,163,False
38889,84,164,False
38890,84,165,False
38891,84,166,False
38892,84,167,False
38893,84,168,False
38894,84,169,False
38895,85,0,False
38896,85,1,False
38897,85,2,False
38898,85,3,False
38899,85,4,False
38900,85,5,False
38901,85,6,False
38902,85,7,False
38903,85,8,False
38904,85,9,False
38905,85,10,False
38906,85,11,False
38907,85,12,False
38908,85,13,False
38909,85,14,False
38910,85,15,False
38911,85,16,False
38912,85,17,False
38913,85,18,False
38914,85,19,False
38915,85,20,False
38916,85,21,False
38917,85,22,False
38918,85,23,False
38919,85,24,False
38920,85,25,False
38921,85,26,False
38922,85,27,False
38923,85,28,False
38924,85,29,False
38925,85,30,False
38926,85,31,False
38927,85,32,False
38928,85,33,False
38929,85,34,False
38930,85,35,False
38931,85,36,False
38932,85,37,False
38933,85,38,False
38934,85,39,False
38935,85,40,False
38936,85,41,False
38937,85,42,False
38938,85,43,False
